"date" "usdvnd" "eurusd" "usdcny" "usdjpy" "usdkrw" "usdsgd" "usdtwd" "usdthb"
2006-03-14 15897.5 1.20125 8.0525 117.615 976 1.6227 32.48 39.175
2006-03-15 15902.5 1.20695 8.0394 117.38 975.7 1.6181 32.405 39.095
2006-03-16 15912.5 1.2183 8.04035 116.83 975.5 1.6179 32.485 39.045
2006-03-20 15908 1.21655 8.0299 116.375 966.5 1.6141 32.3 38.765
2006-03-21 15912.5 1.20945 8.02945 117.26 969.3 1.6174 32.5 38.765
2006-03-22 15917.5 1.20785 8.0315 117.025 974.7 1.6167 32.6 38.915
2006-03-23 15924.5 1.1973 8.0301 117.85 977.5 1.6206 32.6 39.035
2006-03-27 15932 1.20135 8.023 116.76 978.25 1.619 32.6 38.885
2006-03-28 15922 1.1996 8.0206 117.97 977 1.6227 32.655 38.875
2006-03-29 15925.5 1.20265 8.0259 117.805 976.8 1.6223 32.65 38.925
2006-03-30 15936 1.21625 8.0276 117.33 977.2 1.6186 32.545 38.795
2006-04-03 15925.5 1.21385 8.0235 117.69 971.5 1.6157 32.59 38.845
2006-04-04 15922 1.22575 8.016 117.54 963.5 1.6093 32.49 38.625
2006-04-05 15932.5 1.22905 8.0135 117.42 958.3 1.6071 32.485 38.245
2006-04-06 15922 1.22305 8.0092 117.76 954.7 1.6074 32.35 38.235
2006-04-10 15925.5 1.2111 8.0095 118.345 954.7 1.6083 32.405 38.025
2006-04-11 15927 1.21455 8.0072 118.295 954.7 1.6131 32.405 38.025
2006-04-12 15929 1.21035 8.0133 118.555 962.05 1.6119 32.595 38.045
2006-04-13 15927 1.2109 8.0197 118.56 962.05 1.6088 32.595 38.135
2006-04-17 15927.5 1.22505 8.0235 117.81 956.5 1.6018 32.515 37.895
2006-04-18 15930 1.23505 8.024 117.085 954.8 1.5993 32.495 37.795
2006-04-19 15932 1.23825 8.01475 117.305 948 1.5983 32.395 37.75
2006-04-20 15934 1.23165 8.01375 117.53 949.7 1.5986 32.325 37.735
2006-04-24 15934.5 1.23875 8.0215 114.655 938.8 1.5871 32.045 37.705
2006-04-25 15937.5 1.24305 8.0142 114.82 946.5 1.5883 32 37.625
2006-04-26 15937.5 1.24555 8.0215 114.705 945.5 1.5886 32.06 37.635
2006-04-27 15935 1.25335 8.0215 114.125 945 1.5831 31.875 37.5
2006-05-01 15944.5 1.25885 8.0165 113.375 944.3 1.57865 31.925 37.435
2006-05-02 15941.5 1.26135 8.0165 113.355 941.2 1.5783 31.78 37.585
2006-05-03 15957 1.26345 8.0153 113.6 936.75 1.574 31.675 37.645
2006-05-04 15965 1.26925 8.0153 113.66 940.6 1.57725 31.62 37.785
2006-05-08 16008 1.2713 8.0095 111.645 928.6 1.5673 31.405 37.505
2006-05-09 15996 1.27585 8.00595 111.04 933.7 1.5669 31.5 37.635
2006-05-10 15985 1.27835 8.0085 110.515 929.5 1.5608 31.265 37.6
2006-05-11 15973 1.28365 8.0063 110.725 934 1.5666 31.425 37.725
2006-05-15 15976 1.2796 8.003 110.515 944.3 1.5818 31.65 38.055
2006-05-16 15971 1.28595 8.003 109.76 945.8 1.5742 31.8 38.02
2006-05-17 15967.5 1.27445 8.0038 110.98 938.7 1.58 31.575 38.085
2006-05-18 15967.5 1.2846 8.013 110.815 947.7 1.57825 31.9 38.135
2006-05-22 15972 1.28665 8.026 111.575 953.7 1.5837 32.186 38.455
2006-05-23 15971 1.28155 8.024 111.985 944.5 1.5829 31.96 38.265
2006-05-24 15964.5 1.27535 8.0227 112.95 950.5 1.5884 32.045 38.545
2006-05-25 15967.5 1.28005 8.0277 111.775 950.2 1.5786 32.125 38.275
2006-05-29 15972.5 1.27495 8.0253 112.46 949 1.5806 32.075 38.185
2006-05-30 15967.5 1.287 8.0353 112.17 948.7 1.5778 32.15 38.145
2006-05-31 15957.5 1.28095 8.0263 112.645 949.7 1.5798 32.035 38.125
2006-06-01 15965.5 1.28045 8.0235 112.705 948.5 1.5815 32.15 38.135
2006-06-05 15972.5 1.2906 8.0105 112.245 944 1.5782 32.085 38.125
2006-06-06 15975 1.2834 8.0141 113.315 943.5 1.5838 32.075 38.215
2006-06-07 15972.5 1.2786 8.0212 113.575 950.7 1.5863 32.25 38.31
2006-06-08 15972.5 1.2654 8.0212 114.225 950.7 1.5941 32.55 38.495
2006-06-12 15980.5 1.2586 8.0205 114.39 960.2 1.5954 32.55 38.405
2006-06-13 15983 1.2534 8.0035 115.43 962.9 1.5981 32.675 38.515
2006-06-14 15980 1.2598 8.0005 115.055 960.7 1.5945 32.575 38.455
2006-06-15 15987 1.2637 8.0015 114.755 960.7 1.5889 32.58 38.335
2006-06-19 15985 1.2575 8.006 115.545 961.7 1.5976 32.645 38.455
2006-06-20 15989 1.2579 8.0029 114.97 961.8 1.5929 32.605 38.315
2006-06-21 15988 1.2661 7.997 114.905 956.8 1.59 32.65 38.315
2006-06-22 15994 1.258 7.9964 116.115 956.2 1.5976 32.65 38.365
2006-06-26 15993 1.2582 8.002 116.285 960.85 1.599 32.775 38.475
2006-06-27 15998 1.2578 7.9983 116.295 960 1.5957 32.7 38.405
2006-06-28 15995 1.2557 7.9984 116.48 959 1.5994 32.7 38.415
2006-06-29 15999.5 1.2665 8.0005 115.165 961 1.591 32.615 38.44
2006-07-03 16002.5 1.2804 8.0033 114.685 945.7 1.5848 32.295 38.07
2006-07-04 16002.5 1.2799 8.0033 114.825 943.7 1.5792 32.295 38.07
2006-07-05 15992 1.2725 7.9958 115.735 947.75 1.587 32.425 38.135
2006-07-06 15994.5 1.278 7.9985 115.135 952.3 1.5823 32.485 38.285
2006-07-10 15992.5 1.2727 7.9915 114.335 942.3 1.5756 32.365 37.835
2006-07-11 15990.5 1.2774 7.9945 114.255 945.7 1.5791 32.5 37.755
2006-07-12 15991 1.2705 7.9917 115.505 949 1.5836 32.52 37.825
2006-07-13 15992.5 1.269 7.995 115.395 950.7 1.5844 32.6 37.915
2006-07-17 16004.5 1.2518 8.0025 117.245 960.7 1.5953 32.875 38.135
2006-07-18 16005.5 1.2505 8.003 117.325 959.7 1.5939 32.885 38.135
2006-07-19 15998 1.2587 8.0028 116.895 957.8 1.5875 32.925 38.095
2006-07-20 16002 1.2628 7.992 117.045 952.7 1.5868 32.775 38.035
2006-07-24 16000.5 1.2636 7.9905 116.675 952.7 1.5864 32.85 37.935
2006-07-25 15996 1.2578 7.9872 117.235 952.7 1.588 32.845 37.955
2006-07-26 16001 1.2713 7.9847 116.365 953.7 1.5809 32.885 37.945
2006-07-27 16004.5 1.2698 7.979 115.775 952.2 1.5808 32.795 37.815
2006-07-31 16006 1.2767 7.969 114.635 956.75 1.5793 32.792 37.815
2006-08-01 16012 1.2822 7.9746 114.635 953.86 1.5791 32.855 37.92
2006-08-02 16010 1.279 7.9713 114.655 953.86 1.5814 32.9 37.9
2006-08-03 16007.5 1.2803 7.98 115.015 953.86 1.5778 32.915 37.9
2006-08-07 16018 1.2818 7.9689 115.215 962.35 1.5733 32.85 37.735
2006-08-08 16015 1.2822 7.9732 115.345 965 1.5733 32.805 37.615
2006-08-09 16012.5 1.2864 7.9795 115.345 963.7 1.5738 32.77 37.585
2006-08-10 16012.5 1.2794 7.9745 115.235 962 1.5715 32.605 37.565
2006-08-14 16007.5 1.2723 7.988 116.625 967.1 1.5822 32.74 37.385
2006-08-15 16002.5 1.2785 8.005 116.085 967.1 1.5786 32.745 37.395
2006-08-16 16002.5 1.2843 7.992 115.835 965.8 1.5735 32.79 37.395
2006-08-17 16006 1.2828 7.9686 116.035 959.0675 1.5742 32.635 37.59
2006-08-21 16012 1.2886 7.9656 115.945 954.7025 1.572 32.705 37.505
2006-08-22 16012.5 1.2806 7.971 116.505 957.7 1.5745 32.775 37.445
2006-08-23 16014.5 1.2788 7.9723 116.385 956.7 1.5732 32.775 37.575
2006-08-24 16012.5 1.2765 7.9745 116.495 959.7 1.578 32.835 37.645
2006-08-28 16019 1.2786 7.9707 117.215 964.9 1.5785 32.95 37.635
2006-08-29 16007.5 1.2829 7.967 116.635 962.15 1.5734 32.915 37.645
2006-08-30 16011 1.2838 7.9587 117.115 962.15 1.5739 32.9 37.565
2006-08-31 16014 1.2806 7.9527 117.375 961.3 1.5732 32.915 37.58
2006-09-04 16007.5 1.2862 7.943 116.125 959.3 1.56775 32.78 37.535
2006-09-05 16016 1.2818 7.9488 116.125 957.3 1.5674 32.78 37.315
2006-09-06 16023 1.2805 7.9443 116.645 957.3 1.57 32.835 37.36
2006-09-07 16027 1.2735 7.941 116.435 957.3 1.5695 32.855 37.335
2006-09-11 16022 1.2699 7.9542 117.645 958.7 1.5768 32.95 37.5
2006-09-12 16017.5 1.2683 7.951 117.875 958.7 1.578 32.9 37.435
2006-09-13 16037.5 1.2699 7.9525 117.475 959.7 1.5757 32.895 37.435
2006-09-14 16035 1.2723 7.946 117.555 958.7 1.5779 32.95 37.295
2006-09-18 16040 1.2704 7.9468 117.915 957.7 1.5867 32.915 37.265
2006-09-19 16042 1.2672 7.9363 117.675 953.5 1.5921 32.9 37.755
2006-09-20 16042 1.2689 7.9265 117.355 949.5 1.5866 32.935 37.785
2006-09-21 16037.5 1.2781 7.928 116.385 944.3 1.5804 32.955 37.355
2006-09-25 16040 1.2747 7.9212 116.545 946 1.5865 32.975 37.395
2006-09-26 16037.5 1.2684 7.9155 117.105 946 1.5893 32.975 37.485
2006-09-27 16042 1.2702 7.902 117.455 946 1.5878 32.965 37.495
2006-09-28 16053 1.2695 7.8965 117.775 946 1.5874 33.035 37.525
2006-10-02 16050 1.2739 7.9041 117.735 949 1.584 33.16 37.585
2006-10-03 16047.5 1.273 7.9105 117.965 949.1 1.5819 33.135 37.525
2006-10-04 16040.5 1.2716 7.9105 117.815 952.5 1.58455 33.15 37.555
2006-10-05 16056 1.2692 7.9041 117.745 950.5 1.5845 33.175 37.565
2006-10-09 16037.5 1.2594 7.905 119.095 965.3 1.59075 33.135 37.585
2006-10-10 16057.5 1.2536 7.9085 119.655 961.3 1.5893 33.125 37.505
2006-10-11 16059 1.2525 7.9149 119.655 958.8 1.5888 33.325 37.415
2006-10-12 16051 1.2559 7.9175 119.315 958 1.5834 33.23 37.505
2006-10-16 16052.5 1.2533 7.913 119.035 957.05 1.5842 33.265 37.385
2006-10-17 16067.5 1.2537 7.911 118.465 956.05 1.578 33.19 37.415
2006-10-18 16062.5 1.2533 7.9125 118.895 956.5 1.5763 33.25 37.375
2006-10-19 16057.5 1.2624 7.9125 118.225 958.5 1.5736 33.205 37.365
2006-10-23 16070.5 1.2549 7.9035 119.335 959.55 1.5766 33.35 37.33
2006-10-24 16070 1.2554 7.9025 119.425 959.55 1.5746 33.35 37.33
2006-10-25 16067.5 1.2608 7.906 119.045 956.6 1.5712 33.325 37.065
2006-10-26 16072.5 1.2688 7.897 118.405 950.6 1.5665 33.3 37.065
2006-10-30 16078 1.2716 7.8738 117.555 945.9 1.5614 33.325 36.775
2006-10-31 16075 1.2766 7.879 116.875 943.2 1.5564 33.3 36.685
2006-11-01 16086 1.2755 7.8724 117.185 941.2 1.5613 33.175 36.655
2006-11-02 16072.5 1.2778 7.878 117.195 940.2 1.561 33.025 36.705
2006-11-06 16080 1.2734 7.8811 118.215 943.2 1.5652 32.965 36.715
2006-11-07 16077.5 1.2784 7.879 117.645 940.2 1.5613 32.815 36.665
2006-11-08 16082.5 1.2759 7.8705 117.825 936.2 1.5611 32.9 36.695
2006-11-09 16087.5 1.2838 7.8695 117.805 938.2 1.5583 32.925 36.645
2006-11-13 16087 1.2809 7.8667 118.095 936 1.5593 32.825 36.525
2006-11-14 16087.5 1.281 7.869 117.615 938 1.5573 32.825 36.395
2006-11-15 16088 1.2831 7.8687 117.895 943 1.5595 32.8 36.535
2006-11-16 16097 1.2798 7.8715 118.195 939 1.5589 32.87 36.515
2006-11-20 16092.5 1.2818 7.878 118.065 937 1.5563 32.975 36.625
2006-11-21 16082 1.2848 7.871 117.825 937 1.5588 32.885 36.6
2006-11-22 16077.5 1.2942 7.869 116.715 935 1.5528 32.85 36.595
2006-11-23 16087.5 1.295 7.863 116.315 928.875 1.5494 32.835 36.555
2006-11-27 16077.5 1.3133 7.8465 116.125 932 1.5495 32.77 36.415
2006-11-28 16080.5 1.3194 7.8475 116.235 930.75 1.5494 32.72 36.31
2006-11-29 16077.5 1.3154 7.8405 116.385 932 1.5444 32.52 36.055
2006-11-30 16072 1.324 7.8334 115.765 931 1.5408 32.395 35.895
2006-12-04 16067.5 1.334 7.831 115.315 928.9 1.5407 32.425 35.765
2006-12-05 16072.5 1.3316 7.828 114.955 926.2 1.5405 32.325 35.555
2006-12-06 16077.5 1.3281 7.828 115.345 917.4 1.5402 32.335 35.665
2006-12-07 16068 1.3285 7.8236 115.235 915.4 1.5393 32.355 35.545
2006-12-11 16067 1.3251 7.835 116.825 927.4 1.5445 32.45 35.535
2006-12-12 16065 1.3284 7.8308 116.745 922.5 1.5395 32.51 35.285
2006-12-13 16077.5 1.3208 7.829 117.505 924.4 1.5415 32.505 35.235
2006-12-14 16077.5 1.3154 7.8245 117.745 922.4 1.5417 32.625 35.195
2006-12-18 16094 1.3099 7.825 118.125 928.4 1.5481 32.625 35.985
2006-12-19 16093.5 1.3197 7.8246 118.075 931.8 1.54205 32.765 35.765
2006-12-20 16089 1.3176 7.8216 118.395 927 1.5392 32.765 36.115
2006-12-21 16057.5 1.3182 7.818 118.345 929 1.5404 32.625 36.515
2006-12-25 16057.5 1.3141 7.821 118.765 930 1.54205 32.675 36.405
2006-12-26 16052.5 1.3102 7.8255 119.165 931 1.5419 32.675 36.375
2006-12-27 16089 1.3128 7.82475 118.645 932 1.5376 32.675 35.97
2006-12-28 16081.5 1.315 7.82105 118.935 931 1.5344 32.7 35.295
2007-01-01 16052.5 1.3207 7.8115 118.985 931 1.5342 32.575 35.435
2007-01-02 16057.5 1.3278 7.8185 118.825 927 1.5308 32.415 35.475
2007-01-03 16088 1.3165 7.81655 119.415 927 1.535 32.45 35.8
2007-01-04 16085.5 1.3092 7.8185 118.885 933 1.5368 32.59 35.99
2007-01-08 16052.5 1.303 7.8165 118.815 939.2 1.5383 32.7 35.625
2007-01-09 16042.5 1.2994 7.809 119.395 939 1.5366 32.75 35.945
2007-01-10 16057.5 1.294 7.81 119.605 939.2 1.5361 32.75 35.875
2007-01-11 16057.5 1.2896 7.798 120.465 940.2 1.545 32.825 35.865
2007-01-15 16047.5 1.2935 7.7975 120.475 940.2 1.5416 32.8 35.915
2007-01-16 16057.5 1.2917 7.795 120.655 937.2 1.5393 32.8 35.9
2007-01-17 16083 1.2941 7.801 120.655 938.2 1.5379 32.8 35.85
2007-01-18 16092.5 1.2961 7.7995 121.205 938.2 1.5369 32.82 35.05
2007-01-22 16072.5 1.2944 7.7785 121.685 941.2 1.5386 32.965 35.18
2007-01-23 16070 1.3021 7.7781 121.685 942.2 1.5348 32.985 35.18
2007-01-24 16064.5 1.2965 7.7762 121.065 937.2 1.5364 32.985 35.18
2007-01-25 16067.5 1.2928 7.773 121.265 937.2 1.5376 32.895 34
2007-01-29 16047.5 1.2959 7.7775 121.755 941.375 1.5395 33 34.045
2007-01-30 16044 1.2966 7.775 121.715 943.7 1.5372 33.005 34.4
2007-01-31 16047.5 1.3023 7.779 120.875 942.7 1.5363 32.965 34.75
2007-02-01 16051 1.3024 7.7585 120.775 937.7 1.5345 32.965 35.05
2007-02-05 16002.5 1.293 7.761 120.315 936.7 1.534 32.95 35.15
2007-02-06 16007 1.2984 7.7555 120.055 934 1.5325 32.985 34.85
2007-02-07 15987 1.3017 7.748 120.615 935 1.5323 33.035 34.5
2007-02-08 15997 1.3039 7.7484 121.125 936 1.5326 33.05 34.5
2007-02-12 15977.5 1.2962 7.7595 121.855 938.8 1.5413 33.075 33.7
2007-02-13 15987.5 1.3037 7.7635 121.215 940.8 1.5416 33.125 33.7
2007-02-14 15982.5 1.3134 7.7635 120.725 939.5 1.5372 33.02 33.25
2007-02-15 15980 1.3138 7.7555 119.215 935.7 1.534 32.95 33.35
2007-02-19 15977.5 1.3152 7.7545 119.685 937.7 1.5326 33.035 33.35
2007-02-20 15977.5 1.3137 7.7545 120.045 938.5 1.5335 33.035 33.35
2007-02-21 15980 1.3143 7.7426 120.845 940.5 1.5338 33 33.35
2007-02-22 15984.5 1.3128 7.7545 121.525 940.5 1.5341 33.1 33.35
2007-02-26 15987 1.319 7.7535 120.725 939.95 1.5277 33.015 33.9
2007-02-27 15989 1.324 7.7415 118.215 940 1.528 33 34.05
2007-02-28 16000 1.3225 7.7405 118.545 942.8 1.52825 32.985 33.85
2007-03-01 16003 1.3176 7.748 117.605 942.85 1.5274 32.86 33.75
2007-03-05 15998 1.3082 7.75 115.235 952.7 1.5298 32.925 33.15
2007-03-06 16003 1.3128 7.7415 116.785 948.7 1.5284 33.005 32.75
2007-03-07 16005 1.318 7.7438 115.855 949.9 1.5268 33.02 32.75
2007-03-08 16010 1.3135 7.7444 117.245 949 1.5278 32.945 32.85
2007-03-12 16010 1.319 7.7515 117.505 945.2 1.5266 33.07 32.35
2007-03-13 16012 1.3193 7.7515 116.125 945.6 1.5294 33 33.05
2007-03-14 16012 1.3216 7.7455 117.295 947.3 1.5347 33.02 33.05
2007-03-15 16021 1.324 7.744 117.335 943.7 1.5333 33.075 33.05
2007-03-19 16015 1.3294 7.736 117.22 943.3 1.5228 33.098 32.7
2007-03-20 16015 1.3318 7.742 117.255 942.8 1.5263 33.18 32.75
2007-03-21 16012 1.3389 7.74 117.395 939 1.5213 33.145 31.875
2007-03-22 16013 1.3327 7.729 118.145 939 1.51815 32.99 31.805
2007-03-26 16017 1.333 7.74 118.115 939.5 1.5166 33.07 32.905
2007-03-27 16018 1.3359 7.7334 117.805 941.5 1.5159 33.08 32.025
2007-03-28 16023 1.3315 7.7338 116.915 941.5 1.5188 33.075 32.025
2007-03-29 16025 1.3332 7.727 118.055 941.8 1.5178 33.06 32.325
2007-04-02 16025 1.3368 7.7335 117.855 938.8 1.5194 33.125 32.465
2007-04-03 16022.5 1.3329 7.7355 118.915 937.9 1.5193 33.16 32.65
2007-04-04 16017.5 1.337 7.7395 118.645 937.3 1.5145 33.125 32.255
2007-04-05 16027 1.343 7.7243 118.715 934.3 1.513 33.125 32.225
2007-04-09 16032 1.3357 7.734 119.295 933.9 1.5133 33.11 32.225
2007-04-10 16035 1.3432 7.7372 119.035 935 1.5161 33.125 32.225
2007-04-11 16037 1.3435 7.731 119.365 933.5 1.5185 33.1 32.195
2007-04-12 16035 1.3487 7.7305 119.065 932.9 1.5186 33.175 32.325
2007-04-16 16035 1.3529 7.7325 119.675 932.85 1.5143 33.2 32.505
2007-04-17 16037 1.3575 7.7291 118.925 929.95 1.51355 33.2 32.605
2007-04-18 16038 1.3612 7.7218 118.455 929.7 1.512 33.17 32.245
2007-04-19 16040 1.3619 7.7208 118.435 929.8 1.51115 33.175 32.475
2007-04-23 16040 1.3578 7.727 118.565 927.7 1.51165 33.21 32.475
2007-04-24 16042 1.3639 7.7261 118.545 928.5 1.5139 33.21 32.475
2007-04-25 16048 1.3644 7.7161 118.625 927.8 1.5143 33.235 32.325
2007-04-26 16035 1.3592 7.731 119.505 929.9 1.5157 33.27 32.325
2007-04-30 16052 1.3643 7.7039 119.415 931.9 1.5198 33.305 32.775
2007-05-01 16045 1.3605 7.7095 119.745 932.1 1.52005 33.25 32.845
2007-05-02 16048 1.3584 7.7039 120.185 931 1.5257 33.25 32.575
2007-05-03 16055 1.3552 7.7039 120.415 927.9 1.5233 33.32 32.745
2007-05-07 16055 1.3598 7.7095 120.095 923.65 1.516 33.255 32.575
2007-05-08 16055 1.3544 7.696 120.015 924.2 1.5174 33.3 32.645
2007-05-09 16043 1.3528 7.6935 120.025 924.75 1.5153 33.29 32.525
2007-05-10 16045 1.3477 7.6975 119.775 925.9 1.5189 33.355 32.525
2007-05-14 16044 1.3542 7.6803 120.405 925.3 1.5156 33.305 33.425
2007-05-15 16044 1.3593 7.6868 120.225 925.5 1.5162 33.355 33.15
2007-05-16 16042 1.3516 7.682 120.785 925 1.5226 33.365 33.425
2007-05-17 16035 1.3498 7.6728 121.245 929.3 1.5244 33.35 33.225
2007-05-21 16063 1.3464 7.6673 121.505 930.85 1.5272 33.415 32.875
2007-05-22 16065 1.345 7.6547 121.535 931.55 1.5329 33.43 32.625
2007-05-23 16070 1.3456 7.6575 121.585 932.75 1.53 33.415 32.825
2007-05-24 16070 1.3432 7.6519 121.415 932.6 1.529 33.34 32.695
2007-05-28 16060 1.3448 7.649 121.665 929.9 1.52825 33.25 32.775
2007-05-29 16078 1.3448 7.6497 121.675 928.7 1.5281 33.05 32.845
2007-05-30 16075 1.343 7.65 121.645 932.25 1.5298 33.02 32.875
2007-05-31 16085 1.3453 7.65 121.725 931.51 1.5287 33.075 32.9
2007-06-04 16090 1.3494 7.6515 121.695 929 1.5299 33.07 32.795
2007-06-05 16100 1.3518 7.6412 121.345 928.05 1.5306 33.015 32.775
2007-06-06 16093 1.3498 7.6395 121.035 928.25 1.5329 33.07 32.825
2007-06-07 16095 1.3428 7.6487 120.945 928 1.5372 33.075 32.575
2007-06-11 16103 1.3358 7.6632 121.675 933.85 1.5421 33.006 32.345
2007-06-12 16110 1.3303 7.6436 121.665 932.25 1.5418 33.02 32.555
2007-06-13 16110 1.3311 7.6436 122.635 932.6 1.5428 33.05 32.375
2007-06-14 16115 1.3311 7.643 122.955 931.05 1.5429 33.18 32.415
2007-06-18 16124 1.3415 7.6313 123.635 926.6925 1.5369 33.168 32.48
2007-06-19 16118 1.3424 7.6175 123.395 929 1.537 33.155 32.2
2007-06-20 16120 1.3401 7.618 123.515 928.95 1.5366 33.0019 32.26
2007-06-21 16120 1.3387 7.6188 123.735 928.1 1.5355 32.7198 32.3
2007-06-25 16125 1.3463 7.6194 123.665 927.6 1.537 32.7593 32.275
2007-06-26 16119 1.3459 7.6159 123.205 927.5 1.5382 32.7543 32.03
2007-06-27 16115 1.3452 7.622 122.805 928.7 1.5381 32.78 31.6
2007-06-28 16133 1.3447 7.6151 123.205 927 1.5347 32.83 31.7
2007-07-02 16130 1.3633 7.6095 122.365 922.85 1.5229 32.76 31.7
2007-07-03 16126 1.3609 7.5944 122.455 919.5 1.5233 32.77 31.75
2007-07-04 16129.6 1.3613 7.595 122.615 918.045 1.5211 32.8 31.545
2007-07-05 16128 1.3594 7.6024 122.915 921.5 1.5217 32.775 31.11
2007-07-08 16131.4 1.36 7.6014 123.17 920.2 1.5207 32.8149 32.0575
2007-07-09 16127.5 1.3627 7.606 123.385 922.1 1.5198 32.78 31.65
2007-07-10 16135 1.377 7.585 121.375 921 1.5159 32.77 31.36
2007-07-11 16131 1.3745 7.5631 122.405 920.2 1.5159 32.7637 30.57
2007-07-12 16125 1.3789 7.5705 122.375 919.5 1.5145 32.8442 30.95
2007-07-15 16132.2 1.378 7.5683 122.35 916.65 1.5151 32.7769 31.2885
2007-07-16 16133 1.3773 7.5678 121.905 919.35 1.5169 32.835 30
2007-07-17 16133 1.3783 7.5664 122.195 919.1 1.5175 32.8473 30.1
2007-07-18 16120 1.3806 7.568 121.865 917.35 1.51625 32.8106 30.24
2007-07-19 16140 1.3799 7.5674 122.065 917.15 1.5116 32.82 30.105
2007-07-22 16138.1 1.3803 7.5683 122.03 915.11 1.5113 32.7929 29.9115
2007-07-23 16140 1.3807 7.562 121.065 916.3 1.5069 32.7974 29.325
2007-07-24 16125 1.3828 7.567 120.215 915.35 1.5062 32.76 29.7
2007-07-25 16135 1.3725 7.5581 120.455 915 1.5095 32.8186 30.125
2007-07-26 16135 1.3741 7.57 118.185 919.5 1.51545 32.875 29.95
2007-07-29 16139.2 1.3698 7.5621 118.84 921.05 1.5147 32.8604 29.9135
2007-07-30 16150 1.3697 7.5674 119.195 924.5 1.5131 32.7624 29.83
2007-07-31 16140 1.3678 7.5724 118.435 920.6 1.5166 32.89 30.02
2007-08-01 16140 1.3677 7.5735 118.825 926.25 1.5172 32.8994 29.87
2007-08-02 16157 1.3702 7.5718 119.125 924 1.5176 32.8651 29.85
2007-08-05 16155.2 1.3717 7.5686 119.02 922.71 1.5179 32.8649 29.9046
2007-08-06 16165 1.3795 7.561 118.875 924.8 1.5145 32.91 30.08
2007-08-07 16165 1.3744 7.5745 118.795 924.05 1.5148 32.9118 30.33
2007-08-08 16175 1.3795 7.5805 119.625 925.15 1.5107 32.9402 30.82
2007-08-09 16173 1.368 7.5695 118.165 924.05 1.5187 32.9235 31.15
2007-08-12 16182.2 1.3674 7.5725 117.96 930.08 1.5215 32.9398 31.8384
2007-08-13 16181 1.3608 7.574 118.175 929.5 1.5191 32.97 31.33
2007-08-14 16202.5 1.3536 7.58 117.595 933.5 1.52825 32.985 31.79
2007-08-15 16212.5 1.3424 7.589 116.275 933.5 1.534 33.05 32.445
2007-08-16 16235 1.3428 7.6075 114.335 947.5 1.5343 32.9899 33.05
2007-08-19 16246.3 1.3441 7.5988 113.36 949.61 1.5355 33.0593 33.3172
2007-08-20 16245 1.3476 7.591 114.855 943.9 1.5287 32.8282 32.8
2007-08-21 16245 1.3463 7.5935 114.255 944.5 1.5323 33.0117 32.9
2007-08-22 16245 1.3551 7.6052 115.375 945.3 1.5248 32.978 32.475
2007-08-23 16245 1.3568 7.5875 116.335 943 1.5202 32.9918 32.525
2007-08-26 16238.1 1.3591 7.5695 116.02 941.58 1.5232 32.9692 32.5974
2007-08-27 16237.5 1.364 7.563 115.675 939.8 1.5209 32.98 32.9
2007-08-28 16227.5 1.3602 7.56 114.155 940.7 1.5265 33 32.6
2007-08-29 16241 1.3675 7.5487 116.125 943 1.5208 33.0302 32.745
2007-08-30 16241.8 1.3633 7.5445 115.855 938.8475 1.5235 33.06 32.5
2007-09-02 16240.2 1.3659 7.5438 116.15 938.51 1.5229 33.0143 32.4953
2007-09-03 16237.5 1.3624 7.5485 115.935 938.5 1.5237 33.01 32.325
2007-09-04 16230 1.3608 7.5545 116.225 940.3 1.5256 33.0162 32.7
2007-09-05 16235 1.3651 7.5497 115.065 938 1.5273 33.09 32.5
2007-09-06 16240 1.369 7.542 115.435 940.3 1.5228 33.0252 32.545
2007-09-09 16242.3 1.3702 7.5388 114.84 937.92 1.5242 33.0459 32.5269
2007-09-10 16236 1.3806 7.5214 113.645 939.3 1.5238 33.071 32.51
2007-09-11 16242.5 1.3839 7.5275 114.345 936.2 1.5186 33.0804 32.285
2007-09-12 16235 1.3906 7.5255 114.185 932.3 1.5125 33.0605 32.14
2007-09-13 16242 1.3866 7.5135 114.765 930.3 1.5111 33.0731 32.125
2007-09-16 16239.9 1.3871 7.513 115 929.06 1.512 33.0791 32.0018
2007-09-17 16227 1.3859 7.5227 115.085 930.5 1.5161 33.1217 32.2
2007-09-18 16227.5 1.3983 7.523 116.045 929.0675 1.509 33.1 31.925
2007-09-19 16227.5 1.3967 7.5165 115.905 927.7 1.5083 33.0904 32.05
2007-09-20 16177 1.4069 7.5185 114.665 923 1.50425 33.11 31.9
2007-09-23 16186.1 1.4077 7.5052 115.17 921.14 1.5052 32.9972 31.8659
2007-09-24 16125 1.4079 7.5106 114.915 920.9 1.4996 32.9 31.9
2007-09-25 16105 1.4146 7.5165 114.645 921 1.4995 33 31.9
2007-09-26 16085 1.4132 7.515 115.455 920.9 1.4975 32.9383 31.545
2007-09-27 16085 1.4147 7.518 115.585 920.1 1.49005 32.87 31.64
2007-09-30 16084.1 1.4181 7.5091 115.24 916.06 1.4881 32.6812 31.7391
2007-10-01 16085 1.4233 7.5061 115.725 913.5 1.4775 32.605 31.845
2007-10-02 16075 1.415 7.5061 115.625 913.5 1.4822 32.585 31.7
2007-10-03 16080 1.4092 7.509 116.675 913.6 1.482 32.62 31.75
