"date" "neer" "usd" "cny" "eur" "jpy"
2012-06-11 63.4941937657397 20965 6.3551 1.24673 79.393
2012-06-12 63.6552567083824 20913 6.3715 1.250595 79.5645
2012-06-13 63.4347522620643 20941 6.3517 1.256575 79.438
2012-06-14 63.4560549721938 20925 6.373 1.2628 79.385
2012-06-18 63.2837120841073 20940 6.3585 1.25769 79.1125
2012-06-19 63.1154716183109 20955 6.3557 1.26884 78.969
2012-06-20 63.2676379478828 20925 6.3626 1.27025 79.4655
2012-06-21 63.5356681619493 20921 6.3659 1.2548 80.2135
2012-06-25 63.952396651163 20805 6.3645 1.250215 79.65
2012-06-26 63.5412259689396 20924 6.3637 1.24915 79.51
2012-06-27 63.6114957326768 20900 6.3584 1.246915 79.691
2012-06-28 63.5890959872897 20905 6.3584 1.24401 79.42
2012-07-02 63.4258576793491 20875 6.3514 1.2584 79.5065
2012-07-03 63.3600680118298 20875 6.3554 1.260665 79.8205
2012-07-04 63.4158205615313 20875 6.34855 1.25278 79.863
2012-07-05 63.5739534588444 20865 6.3608 1.23894 79.912
2012-07-09 63.7403137477356 20855 6.3722 1.231315 79.5615
2012-07-10 63.7340349832019 20864 6.3667 1.2254 79.408
2012-07-11 63.7738378843495 20860 6.3704 1.223855 79.7295
2012-07-12 63.9007501447011 20859 6.3757 1.2199 79.283
2012-07-16 63.7497378266991 20845 6.3815 1.22707 78.873
2012-07-17 63.729665114852 20843 6.3741 1.22851 79.09
2012-07-18 63.704241663851 20835 6.3722 1.22812 78.814
2012-07-19 63.6396033439423 20838 6.3739 1.22765 78.6065
2012-07-23 63.8832275025563 20838 6.3872 1.211295 78.3345
2012-07-24 63.8328678297611 20865 6.3905 1.206225 78.1795
2012-07-25 63.736193203165 20865 6.3922 1.21515 78.1655
2012-07-26 63.5885964368542 20865 6.3852 1.227935 78.205
2012-07-30 63.5347581499089 20856 6.3807 1.2259 78.1605
2012-07-31 63.3738070254607 20859 6.3627 1.22975 78.118
2012-08-01 63.4846163483918 20850 6.3697 1.2231 78.426
2012-08-02 63.5370285237866 20851 6.3684 1.218445 78.27
2012-08-06 63.3397280646478 20851 6.3749 1.23975 78.2565
2012-08-07 63.3842449801639 20845 6.3676 1.23985 78.6
2012-08-08 63.3623407269656 20853 6.3623 1.23643 78.437
2012-08-09 63.4377979291076 20835 6.3603 1.23035 78.5795
2012-08-13 63.5282519165478 20805 6.3648 1.233295 78.33
2012-08-14 63.3721772501694 20873 6.3599 1.23205 78.741
2012-08-15 63.5791273887961 20835 6.3665 1.22876 78.955
2012-08-16 63.5874593866351 20838 6.3674 1.235625 79.3275
2012-08-20 63.6617562317379 20825 6.3603 1.2347 79.4755
2012-08-21 63.4614631429946 20835 6.3591 1.247085 79.295
2012-08-22 63.3851338923013 20825 6.3528 1.25295 78.61
2012-08-23 63.1835444389975 20865 6.3585 1.25656 78.5485
2012-08-27 63.3698243011127 20845 6.3579 1.24985 78.7555
2012-08-28 63.2545110334223 20855 6.3548 1.256405 78.5435
2012-08-29 63.2914536645885 20855 6.3528 1.253255 78.71
2012-08-30 63.3314319265522 20845 6.3506 1.25075 78.6265
2012-09-03 63.3051294877258 20795 6.345 1.258665 78.2935
2012-09-04 63.217622804954 20840 6.3483 1.2567 78.44
2012-09-05 63.2232532099436 20840 6.3502 1.26025 78.4015
2012-09-06 63.2152255714776 20835 6.3442 1.263165 78.8675
2012-09-10 62.9350832017884 20845 6.3387 1.27578 78.2775
2012-09-11 62.7914326127574 20835 6.33795 1.28515 77.8035
2012-09-12 62.7910023053699 20815 6.3279 1.29 77.855
2012-09-13 62.6759734434548 20815 6.331 1.2987 77.51
2012-09-17 62.5181300137715 20835 6.3182 1.31146 78.731
2012-09-18 62.6036308868397 20833 6.3195 1.3044 78.7875
2012-09-19 62.4404876471418 20855 6.311 1.30465 78.355
2012-09-20 62.5064830148304 20860 6.30395 1.2967 78.242
2012-09-24 62.5176949617824 20854 6.3103 1.293075 77.8455
2012-09-25 62.5043226721905 20853 6.307 1.29075 77.801
2012-09-26 62.5417709203865 20853 6.30205 1.287365 77.7405
2012-09-27 62.405776946208 20865 6.3034 1.291745 77.6265
2012-10-01 62.4311189187375 20858 6.2857 1.28865 78.01
2012-10-02 62.4615242313066 20875 6.3253 1.2918 78.1755
2012-10-03 62.4593246311285 20878 6.3071 1.29085 78.494
2012-10-04 62.3944393740573 20878 6.3237 1.30176 78.496
2012-10-07 62.2759574743927 20885 6.2845 1.3019 78.7
2012-10-08 62.3647433253787 20865 6.2882 1.29681 78.32
2012-10-09 62.405362267785 20870 6.28945 1.288085 78.2575
2012-10-10 62.5789235025535 20835 6.2999 1.284735 78.172
2012-10-11 62.3990938317926 20858 6.2803 1.293 78.391
2012-10-14 62.3634348252926 20845 6.2672 1.2948 78.44
2012-10-15 62.3443251834312 20863 6.2702 1.2947 78.6995
2012-10-16 62.2144210819553 20861 6.2647 1.309575 78.89
2012-10-17 62.1729633436055 20861 6.2553 1.31164 79.0035
2012-10-18 62.3507594225373 20825 6.2524 1.30689 79.289
2012-10-21 62.3423746478709 20845 6.2538 1.3019 79.24
2012-10-22 62.4213860807128 20835 6.2555 1.30665 79.9405
2012-10-23 62.4656776701447 20840 6.2525 1.2985 79.8715
2012-10-24 62.4683775191712 20830 6.2487 1.297 79.7985
2012-10-25 62.4588725650125 20839 6.2446 1.294105 80.37
2012-10-28 62.4007212446229 20840 6.2485 1.2925 79.72
2012-10-29 62.4431549174627 20835 6.245 1.2904 79.7905
2012-10-30 62.370279600827 20820 6.245 1.29635 79.6105
2012-10-31 62.3019630751415 20841 6.2383 1.296 79.8085
2012-11-01 62.3642510822231 20845 6.2441 1.29425 80.1335
2012-11-04 62.4778827736777 20850 6.2415 1.2823 80.48
2012-11-05 62.5426519511001 20828 6.2417 1.279725 80.278
2012-11-06 62.528011891863 20835 6.2466 1.281005 80.385
2012-11-07 62.4190511394049 20845 6.2447 1.2774 79.95
2012-11-08 62.4490246189665 20838 6.2439 1.27446 79.51
2012-11-11 62.3878897338139 20840 6.2452 1.2716 79.42
2012-11-12 62.3973343340129 20835 6.234 1.2709 79.5525
2012-11-13 62.3612946639787 20850 6.235 1.27016 79.44
2012-11-14 62.421609799798 20843 6.231 1.273215 80.208
2012-11-15 62.565075381332 20835 6.2378 1.27815 81.1295
2012-11-18 62.6259106551069 20850 6.2356 1.2743 81.42
2012-11-19 62.5730931155909 20840 6.2393 1.278075 81.355
2012-11-20 62.5758940783324 20830 6.2336 1.281535 81.695
2012-11-21 62.6346202480499 20840 6.2343 1.2829 82.54
2012-11-22 62.6558100452535 20830 6.2379 1.288085 82.465
2012-11-26 62.4450871086988 20846 6.2265 1.29899 82.057
2012-11-27 62.4812563806478 20849 6.2233 1.293675 82.105
2012-11-28 62.5389166847521 20830 6.2284 1.29495 82.067
2012-11-29 62.458193986628 20845 6.232 1.29757 82.1205
2012-12-02 62.4146717383721 20855 6.2282 1.2978 82.14
2012-12-03 62.4371825770055 20830 6.2297 1.305865 82.194
2012-12-04 62.3822409398001 20831 6.2276 1.3094 81.9065
2012-12-05 62.4390774113352 20835 6.2265 1.306895 82.432
2012-12-06 62.5130302579833 20838 6.2292 1.296015 82.4115
2012-12-10 62.5446808664811 20829 6.2411 1.29405 82.358
2012-12-11 62.4609668927494 20845 6.2461 1.3009 82.5325
2012-12-12 62.5674551354267 20820 6.2552 1.3071 83.183
2012-12-13 62.556909525842 20836 6.247 1.30753 83.63
2012-12-16 62.5169496379644 20840 6.2415 1.3178 84.15
2012-12-17 62.4949434444942 20835 6.2419 1.31591 83.8745
2012-12-18 62.4665076914275 20835 6.2336 1.322735 84.272
2012-12-19 62.4553951199833 20840 6.2336 1.32038 84.108
2012-12-20 62.4569955540532 20845 6.2351 1.324745 84.3445
2012-12-23 62.4709210168824 20855 6.2286 1.3178 84.38
2012-12-24 62.6019200292245 20830 6.2385 1.3185 84.88
2012-12-25 62.6090974460192 20830 6.2353 1.31805 84.9
2012-12-26 62.6706815359236 20825 6.2364 1.322265 85.502
2012-12-27 62.7249792420932 20832 6.2397 1.32324 86.2605
2012-12-30 62.5986913636332 20840 6.2317 1.3214 85.76
2012-12-31 62.6790750849116 20840 6.2316 1.32017 86.715
2013-01-01 62.7354203921118 20825 6.2369 1.321305 86.7785
2013-01-02 62.788315813594 20820 6.235 1.318905 87.317
2013-01-03 62.8433866602729 20845 6.2335 1.30375 87.48
2013-01-06 62.9141749241587 20842 6.2305 1.3076 88.33
2013-01-07 62.8584824076452 20820 6.2308 1.31276 87.42
2013-01-08 62.8011378260365 20830 6.2251 1.308085 86.9205
2013-01-09 62.9415808330014 20820 6.228 1.305515 88.0625
2013-01-10 62.8471244668877 20820 6.2256 1.32712 88.9025
2013-01-13 62.7169997511354 20850 6.2161 1.336 89.61
2013-01-14 62.712131359049 20848 6.2228 1.33794 89.503
2013-01-15 62.6737885321396 20845 6.2183 1.32981 88.83
2013-01-16 62.6793358036289 20835 6.2218 1.328505 88.508
2013-01-17 62.7782769430412 20825 6.2205 1.33778 89.9045
2013-01-20 62.7772201115821 20845 6.2154 1.3319 90.15
2013-01-21 62.8811960684715 20825 6.226 1.3317 89.85
2013-01-22 62.7302692350777 20831 6.2245 1.33223 88.755
2013-01-23 62.7388360543647 20833 6.2204 1.33103 88.55
2013-01-24 62.9607027811623 20825 6.2228 1.33779 90.4
2013-01-27 63.009563601089 20840 6.2211 1.3476 90.98
2013-01-28 63.192723854172 20830 6.2238 1.34474 90.66
2013-01-29 63.0899442893795 20835 6.229 1.348665 90.7485
2013-01-30 63.1548866995056 20820 6.2253 1.35694 91.11
2013-01-31 63.2005418882274 20824 6.2235 1.358905 91.7185
2013-02-03 63.3395573930733 20832 6.2274 1.3655 92.83
2013-02-04 63.3665419993968 20820 6.2375 1.350465 92.03
2013-02-05 63.4568879937657 20810 6.234 1.35815 93.702
2013-02-06 63.511177542333 20815 6.2365 1.352 93.55
2013-02-07 63.6028488212002 20823 6.2348 1.33939 93.69
2013-02-10 63.4625404845542 20845 6.2325 1.3368 92.52
2013-02-11 63.7182307652197 20825 6.2372 1.3398 94.267
2013-02-12 63.5169301572489 20825 6.2372 1.345375 93.2485
2013-02-13 63.4774056695664 20825 6.2372 1.34478 93.217
2013-02-14 63.4671671222464 20828 6.2372 1.3358 92.91
2013-02-17 63.3250287200439 20845 6.2331 1.3334 92.41
2013-02-18 63.6715049280012 20815 6.2475 1.335355 93.893
2013-02-19 63.5008617612025 20833 6.249 1.3386 93.59
2013-02-20 63.5493524520799 20841 6.2405 1.3289 93.62
2013-02-21 63.5865561681021 20855 6.2426 1.319005 92.9635
2013-02-24 63.5536682028201 20890 6.2351 1.3196 94.33
2013-02-25 63.5393165148561 20865 6.2385 1.306375 92.18
2013-02-26 63.5748892097195 20845 6.2342 1.30633 91.97
2013-02-27 63.3310029331482 20895 6.227 1.31348 92.204
2013-02-28 63.3158371970993 20933 6.224 1.30661 92.65
2013-03-03 63.4636200757921 20925 6.2226 1.3015 93.51
2013-03-04 63.9033281635394 20805 6.2295 1.30247 93.5075
2013-03-05 63.3786077722977 20950 6.2233 1.30466 93.3485
2013-03-06 63.5256806503408 20934 6.2204 1.29745 93.9865
2013-03-07 63.6359270810674 20905 6.225 1.31084 94.9465
2013-03-10 63.7417265486927 20935 6.2147 1.2995 96.15
2013-03-11 63.8209119914342 20940 6.2182 1.3034 96.583
2013-03-12 63.7723591577007 20925 6.2208 1.3026 95.89
2013-03-13 63.8843603463648 20925 6.2186 1.29589 96.035
2013-03-14 63.8712306804184 20938 6.2195 1.30095 96.07
2013-03-17 63.7763982968958 20950 6.2135 1.2895 94.87
2013-03-18 63.902270295187 20929 6.2205 1.294415 95.35
2013-03-19 63.8563231022351 20945 6.2202 1.286225 95.0275
2013-03-20 63.9309566545985 20935 6.2165 1.2934 96.082
2013-03-21 63.8829764904529 20931 6.219 1.289715 95.083
2013-03-24 63.7630541128514 20940 6.2122 1.2976 94.53
2013-03-25 63.7779857463276 20933 6.2133 1.285705 94.2195
2013-03-26 63.79056520385 20925 6.2138 1.286135 94.54
2013-03-27 63.8547143717793 20930 6.2161 1.27785 94.34
2013-03-28 63.8460921689842 20931 6.2192 1.2817 94.292
2013-03-31 63.7426913743451 20950 6.2108 1.2802 94.28
2013-04-01 63.6776927695763 20930 6.2155 1.28445 93.1815
2013-04-02 63.8194449619185 20915 6.2032 1.2824 93.3695
2013-04-03 63.7346306225299 20920 6.2055 1.284495 93.085
2013-04-04 64.0432583718162 20925 6.2038 1.293475 96.379
2013-04-08 64.4327085402217 20923 6.2051 1.30176 99.4485
2013-04-09 64.3281964080789 20909 6.2042 1.3081 99.1745
2013-04-10 64.3963299320755 20883 6.1963 1.30687 99.798
2013-04-11 64.511335433161 20835 6.201 1.31073 99.78
2013-04-15 64.0422600026969 20875 6.1915 1.30484 96.5495
2013-04-16 63.8318355191245 20918 6.1854 1.317905 97.7725
2013-04-17 64.0514733214864 20898 6.1749 1.303455 98.2395
2013-04-18 64.1145331557915 20875 6.186 1.305105 98.225
2013-04-22 64.1431392380831 20905 6.1873 1.3063 99.37
2013-04-23 64.1912636668684 20905 6.1838 1.300055 99.384
2013-04-24 64.148852515741 20916 6.1805 1.30134 99.509
2013-04-25 64.1698254187932 20885 6.1755 1.3013 99.3205
2013-04-29 63.9256012584403 20868 6.1695 1.30936 97.893
2013-04-30 63.7803350002711 20870 6.1668 1.31665 97.38
2013-05-01 63.7838999388248 20865 6.1675 1.3183 97.3055
2013-05-02 63.786920869309 20918 6.1583 1.30617 97.9495
2013-05-06 63.9004967401107 20918 6.1693 1.307435 99.3345
2013-05-07 63.7490320935814 20925 6.1564 1.307655 98.96
2013-05-08 63.5619652432063 20925 6.1434 1.3158 98.9325
2013-05-09 63.8947868535885 20925 6.1355 1.304135 100.6735
2013-05-13 64.2993451509258 20943 6.1515 1.29804 101.7715
2013-05-14 64.4371356794304 20920 6.1443 1.29325 102.2935
2013-05-15 64.5183430831898 20925 6.1502 1.287975 102.273
2013-05-16 64.5431448558768 20925 6.1535 1.2885 102.21
2013-05-20 64.5289537761422 20921 6.1414 1.288325 102.276
2013-05-21 64.5164031163839 20920 6.14 1.2907 102.521
2013-05-22 64.8648916362038 20866 6.1358 1.285195 103.13
2013-05-23 64.4292797571411 20975 6.1366 1.293275 102.003
2013-05-27 64.2422962341818 20975 6.126 1.29335 101.075
2013-05-28 64.6637121787204 20931 6.1241 1.2854 102.261
2013-05-29 64.4338562569888 20961 6.1312 1.29423 101.1155
2013-05-30 64.2129478151068 20983 6.1355 1.3048 100.76
2013-06-03 64.0162786835805 20980 6.136 1.30721 99.45
2013-06-04 64.1321385819103 20966 6.1313 1.308375 100.06
2013-06-05 63.9561059336501 20979 6.1303 1.30933 99.175
2013-06-06 63.6070581041438 20995 6.1408 1.32394 97.38
2013-06-10 63.8955111344553 21005 6.1358 1.325705 98.992
2013-06-11 63.5535383279424 21025 6.138 1.331245 96.135
2013-06-12 63.566399002888 21005 6.138 1.33368 95.868
2013-06-13 63.366494811078 21033 6.1368 1.3374 95.65
2013-06-17 63.253028153527 21035 6.1295 1.33639 94.68
2013-06-18 63.391293270326 21033 6.1311 1.33945 95.38
2013-06-19 63.6247595404377 21033 6.1312 1.329235 96.366
2013-06-20 63.9769536160773 21040 6.1325 1.3227 97.347
2013-06-24 64.1467626949064 21040 6.149 1.31233 97.705
2013-06-25 64.1062514646872 21034 6.1475 1.30842 97.9615
2013-06-26 64.194001516583 21040 6.1515 1.30072 97.797
2013-06-27 64.2438562879805 21005 6.1535 1.30386 98.48
2013-07-01 63.6796383760777 21168 6.1353 1.306205 99.625
2013-07-02 63.8413310846129 21183 6.1355 1.298145 100.6315
2013-07-03 63.7361306228925 21205 6.133 1.3009 99.9825
2013-07-04 63.8102188184912 21195 6.1305 1.29122 100.113
2013-07-08 64.0619416433144 21195 6.138 1.286585 100.9375
2013-07-09 63.919127376843 21243 6.1319 1.27865 101.07
2013-07-10 63.5446956267628 21243 6.1365 1.301265 99.589
2013-07-11 63.3562974989017 21225 6.14 1.30959 98.99
2013-07-15 63.4499733089068 21226 6.1404 1.3066 99.925
2013-07-16 63.2666279008922 21219 6.1373 1.31508 99.17
2013-07-17 63.3263990672757 21223 6.14 1.3125 99.57
2013-07-18 63.4665638594847 21245 6.1455 1.3112 100.495
2013-07-22 63.3696419441524 21205 6.1452 1.3187 99.5895
2013-07-23 63.2895239546673 21215 6.1395 1.322175 99.483
2013-07-24 63.4089883045372 21205 6.1405 1.32 100.245
2013-07-25 63.2604098732771 21210 6.1395 1.327665 99.236
2013-07-29 63.1377139083593 21205 6.1372 1.326365 97.94
2013-07-30 63.2775855604574 21175 6.1341 1.3264 98.0245
2013-07-31 63.3856772059614 21145 6.1333 1.32986 97.81
2013-08-01 63.6704156507131 21135 6.135 1.321085 99.4895
2013-08-05 63.5516646852581 21085 6.1295 1.3259 98.273
2013-08-06 63.4451934485437 21090 6.124 1.33057 97.7745
2013-08-07 63.4325395411121 21045 6.124 1.33358 96.3765
2013-08-08 63.1833119923555 21095 6.1258 1.33804 96.594
2013-08-12 63.3490141115529 21095 6.1236 1.32975 97.121
2013-08-13 63.5281741024498 21094 6.1221 1.32602 98.28
2013-08-14 63.567200213851 21075 6.1195 1.3259 98.045
2013-08-15 63.3339885300987 21095 6.1145 1.335355 97.232
2013-08-19 63.4712753177121 21093 6.1262 1.3335 97.655
2013-08-20 63.3850835705808 21093 6.1245 1.342 97.3165
2013-08-21 63.526991767103 21093 6.1233 1.3358 97.6655
2013-08-22 63.5929313224338 21115 6.1208 1.33565 98.782
2013-08-26 63.4281286905477 21133 6.1208 1.33718 98.454
2013-08-27 63.3316688398036 21135 6.1215 1.33899 97.05
2013-08-28 63.4469593785 21108 6.1205 1.33395 97.691
2013-08-29 63.5345827560647 21119 6.1205 1.323825 98.318
2013-09-02 63.5009391507885 21125 6.1199 1.31965 99.39
2013-09-03 63.574191547526 21125 6.1209 1.3166 99.581
2013-09-04 63.4370925454459 21145 6.1203 1.3204 99.744
2013-09-05 63.6816882297042 21125 6.1193 1.311745 100.175
2013-09-09 63.4440322291807 21105 6.1213 1.32555 99.6135
2013-09-10 63.5556200218017 21085 6.1198 1.326505 100.405
2013-09-11 63.350200573045 21115 6.119 1.33105 99.94
2013-09-12 63.3764319449878 21085 6.118 1.3302 99.48
2013-09-16 63.2633298787695 21095 6.1203 1.3338 99.0895
2013-09-17 63.2541215702458 21095 6.1218 1.33575 99.14
2013-09-18 62.8610418001746 21115 6.1215 1.351385 98.0815
2013-09-19 62.9155030357603 21115 6.1214 1.35319 99.433
2013-09-23 63.0111451559279 21085 6.1213 1.3494 98.8355
2013-09-24 63.0149166975792 21095 6.1197 1.3471 98.74
2013-09-25 62.9128649937335 21108 6.1198 1.352365 98.48
2013-09-26 63.0301817231039 21095 6.1209 1.348805 98.96
2013-09-30 62.8578742270158 21117 6.1203 1.3523 98.296
2013-10-01 62.844255579229 21104 6.1219 1.3525 98.01
2013-10-02 62.7327512867292 21104 6.1209 1.358 97.386
2013-10-03 62.7181168186192 21095 6.12105 1.3621 97.25
2013-10-06 62.648197418972 21120 6.1215 1.3565 97.23
2013-10-07 62.6771064727646 21095 6.1205 1.35775 96.62
2013-10-08 62.7351930222436 21095 6.1215 1.3573 96.878
2013-10-09 62.8116929994013 21101 6.1203 1.3527 97.39
2013-10-10 62.8834584142546 21088 6.116 1.35217 98.3
2013-10-13 62.8727447492999 21080 6.1208 1.3561 98.289
2013-10-14 62.8472602731517 21085 6.1079 1.356195 98.66
2013-10-15 62.782264142829 21089 6.1029 1.3524 98.2205
2013-10-16 62.7703157557155 21105 6.1 1.35347 98.81
2013-10-17 62.540431442813 21093 6.098 1.36723 97.869
2013-10-20 62.5197637832709 21095 6.097 1.36855 97.8505
2013-10-21 62.6010091369942 21090 6.0928 1.367685 98.17
2013-10-22 62.466549655636 21085 6.0933 1.378 98.0885
2013-10-23 62.3997671212191 21086 6.085 1.37755 97.345
2013-10-24 62.4035198144212 21085 6.08195 1.38 97.343
2013-10-27 62.4150834883452 21085 6.0841 1.3809 97.5685
2013-10-28 62.4469742877547 21085 6.086 1.3786 97.6935
2013-10-29 62.547279754129 21085 6.0904 1.37495 98.1685
2013-10-30 62.5746776841545 21085 6.0945 1.37265 98.526
2013-10-31 62.7154027660685 21086 6.0947 1.3584 98.355
2013-11-03 62.8044765185224 21085 6.09955 1.349475 98.7085
2013-11-04 62.7947627587306 21085 6.0985 1.3511 98.6225
2013-11-05 62.8334827448425 21075 6.097 1.34715 98.5345
2013-11-06 62.7478555840106 21089 6.093 1.351375 98.6475
2013-11-07 62.8300178014038 21085 6.0914 1.3416 98.135
2013-11-10 62.9734753398142 21085 6.0907 1.336115 99.175
2013-11-11 63.0521438421039 21085 6.0915 1.3408 99.1865
2013-11-12 63.0889553828526 21085 6.092 1.34337 99.615
2013-11-13 62.9774349601142 21085 6.0919 1.34874 99.26
2013-11-14 63.0405164257422 21095 6.0927 1.3456 100.105
2013-11-17 63.0162464250169 21085 6.0925 1.3494 100.243
2013-11-18 62.9055982374384 21090 6.0923 1.35025 99.9685
2013-11-19 62.8826472372376 21090 6.09365 1.353565 100.1795
2013-11-20 62.982100348374 21093 6.093 1.3438 100.04
2013-11-21 63.1363461860266 21085 6.093 1.3479 101.1555
2013-11-24 63.105526841875 21085 6.094 1.35545 101.295
2013-11-25 63.1669320120804 21085 6.0935 1.35196 101.58
2013-11-26 63.0963671827541 21093 6.0922 1.3569 101.294
2013-11-27 63.1796500475534 21102 6.0927 1.357455 102.235
2013-11-28 63.1675776974683 21102 6.09285 1.3602 102.3085
2013-12-01 63.1656700188472 21098 6.09435 1.359085 102.4665
2013-12-02 63.3003951042823 21085 6.0929 1.354 102.93
2013-12-03 63.1586735280085 21104 6.0923 1.35935 102.386
2013-12-04 63.1647493962313 21105 6.0912 1.35904 102.3505
2013-12-05 62.9786203834065 21125 6.0908 1.36725 101.77
2013-12-08 63.0285997587461 21125 6.0825 1.37135 103.165
2013-12-09 63.0062553185842 21103 6.0721 1.3736 103.2665
2013-12-10 62.9240859051065 21108 6.0709 1.3759 102.846
2013-12-11 62.9364646563345 21095 6.0717 1.3786 102.5
2013-12-12 63.0604844671541 21102 6.0715 1.37505 103.58
2013-12-15 63.049306677893 21097 6.0715 1.373565 103.1535
2013-12-16 63.0196182903566 21095 6.0717 1.376175 103.0625
2013-12-17 62.9459532862216 21105 6.0712 1.377075 102.624
2013-12-18 63.2594137775715 21090 6.0718 1.3678 104.293
2013-12-19 63.3877294053179 21090 6.0714 1.365775 104.233
2013-12-22 63.3832532961956 21090 6.0715 1.367245 104.053
2013-12-23 63.3652904903493 21099 6.0705 1.36979 104.189
2013-12-24 63.4094112894803 21094 6.0717 1.36755 104.31
2013-12-25 63.4336415786451 21087 6.0717 1.3682 104.433
2013-12-26 63.4934307125877 21080 6.0749 1.3691 104.81
2013-12-29 63.4532682108216 21075 6.0693 1.3767 105.2685
2013-12-30 63.3794186725402 21085 6.062 1.37927 105.1095
2013-12-31 63.2591587288113 21105 6.0541 1.3756 105.3195
2014-01-01 63.3843183206828 21080 6.0548 1.37551 105.37
2014-01-02 63.4299424340344 21065 6.0509 1.36628 104.78
2014-01-05 63.4873538264794 21080 6.0508 1.35925 104.839
2014-01-06 63.4807219121715 21093 6.0528 1.36335 104.2
2014-01-07 63.5912576377866 21088 6.0513 1.3615 104.6935
2014-01-08 63.6171654358415 21085 6.0515 1.35772 104.899
2014-01-09 63.5841418686919 21080 6.05575 1.3604 104.852
2014-01-12 63.4427543235837 21077 6.0523 1.3669 104.107
2014-01-13 63.2527024746218 21090 6.0444 1.36665 103.024
2014-01-14 63.3898054639612 21084 6.0409 1.3674 104.2815
2014-01-15 63.5488718867301 21075 6.0463 1.36035 104.594
2014-01-16 63.5092013319952 21085 6.0557 1.36151 104.39
2014-01-19 63.5700914513992 21075 6.0505 1.353275 104.304
2014-01-20 63.5784238986589 21075 6.053 1.35585 104.18
2014-01-21 63.6200719367732 21085 6.0499 1.3558 104.314
2014-01-22 63.651020606554 21083 6.0519 1.3548 104.531
2014-01-23 63.5368884250417 21070 6.0526 1.369225 103.349
2014-01-26 63.5018925060908 21065 6.0488 1.36803 102.0345
2014-01-27 63.5898084731809 21060 6.0483 1.367135 102.64
2014-01-28 63.7089854613261 21040 6.051 1.365275 103.352
2014-01-29 63.5516771292995 21040 6.0559 1.3664 102.0945
2014-01-30 63.7779404404776 21040 6.0605 1.35519 102.82
2014-02-02 63.7752158967227 21040 6.0605 1.3486 102.149
2014-02-03 63.6669222594462 21051 6.0608 1.3527 101.11
2014-02-04 63.6127940098961 21055 6.061 1.35139 101.595
2014-02-05 63.4992302038997 21080 6.0605 1.353565 101.4865
2014-02-06 63.5332749555717 21065 6.061 1.35915 102.0575
2014-02-09 63.4694493347781 21090 6.0633 1.36215 102.504
2014-02-10 63.4157889379948 21090 6.0595 1.3643 102.2475
2014-02-11 63.4108350772656 21095 6.06055 1.36387 102.645
2014-02-12 63.3455736112528 21090 6.0625 1.35958 102.5545
2014-02-13 63.2879554948013 21095 6.0637 1.367935 102.2325
2014-02-16 63.2417835888489 21075 6.067 1.37005 101.715
2014-02-17 63.1861146151249 21085 6.0643 1.37067 101.946
2014-02-18 63.2814393624391 21085 6.0677 1.37593 102.395
2014-02-19 63.3379897025251 21090 6.0793 1.373405 102.305
2014-02-20 63.426326528191 21085 6.0837 1.371785 102.3425
2014-02-23 63.440129870051 21090 6.0917 1.37375 102.528
2014-02-24 63.4638528642292 21090 6.0985 1.37335 102.497
2014-02-25 63.5026209568417 21090 6.1247 1.37456 102.1895
2014-02-26 63.5111943783837 21093 6.1247 1.36851 102.402
2014-02-27 63.5099831562063 21085 6.13 1.37095 102.1365
2014-03-02 63.4443914970273 21085 6.1453 1.377385 101.525
2014-03-03 63.4792793343894 21090 6.1465 1.373675 101.438
2014-03-04 63.5388147689044 21085 6.1433 1.37404 102.2255
2014-03-05 63.5074669970328 21085 6.1285 1.373625 102.333
2014-03-06 63.3758112989015 21085 6.1188 1.386075 103.1
2014-03-09 63.4168325004351 21083 6.1263 1.38755 103.16
2014-03-10 63.47389775423 21090 6.1392 1.38767 103.265
2014-03-11 63.4407939214783 21085 6.1401 1.3859 102.985
2014-03-12 63.4776455846377 21085 6.1452 1.39015 102.7315
2014-03-13 63.3756803296791 21091 6.1372 1.3868 101.838
2014-03-16 63.3690662358656 21085 6.1505 1.390455 101.3195
2014-03-17 63.4629869428874 21075 6.18075 1.39266 101.807
2014-03-18 63.4671957604086 21080 6.1922 1.393055 101.42
2014-03-19 63.6564367052587 21080 6.1939 1.3823 102.374
2014-03-20 63.8958163905946 21085 6.2276 1.3778 102.405
2014-03-23 63.8718500597763 21080 6.2262 1.379065 102.227
2014-03-24 63.746460246698 21080 6.1959 1.383715 102.235
2014-03-25 63.7812635914147 21080 6.2015 1.382645 102.28
2014-03-26 63.7541268814376 21085 6.2089 1.378865 102.07
2014-03-27 63.7355688088129 21089 6.2144 1.374305 102.233
2014-03-30 63.7852475426711 21085 6.2127 1.37537 102.901
2014-03-31 63.7638507749443 21080 6.2169 1.377545 103.215
2014-04-01 63.6846746160241 21080 6.2069 1.37931 103.691
2014-04-02 63.7220056914298 21080 6.2059 1.376585 103.87
2014-04-03 63.7652436881678 21084 6.2101 1.37175 103.9295
2014-04-06 63.6629059010648 21084 6.2112 1.36993 103.338
2014-04-07 63.6607630774352 21080 6.2123 1.37425 103.091
2014-04-08 63.3965622886141 21080 6.197 1.3794 101.851
2014-04-09 63.195895565674 21086 6.2009 1.38518 101.995
2014-04-10 63.2130475005915 21086 6.21745 1.38865 101.4605
2014-04-13 63.1677401370955 21099 6.2115 1.385315 101.626
