"date","usdvnd","eurusd","usdcny","usdjpy","usdkrw","usdsgd","usdtwd","usdthb","xdrusd"
2016-04-29,22293,1.1447,6.4737,106.355,1145.395,1.3443,32.2845,34.9275,1.42035373
2016-05-02,22290,1.15245,6.4736,106.42,1137.345,1.34145,32.261,34.865,1.42419712
2016-05-03,22290,1.15005,6.5011,106.6645,1152.095,1.35159,32.34,35.0225,1.4211611
2016-05-04,22289,1.1492,6.49545,106.94,1166.895,1.35775,32.362,35.129,1.42015196
2016-05-05,22289,1.1404,6.5042,107.3135,1166.595,1.35825,32.374,35.1425,1.41612973
2016-05-06,22281,1.14045,6.4983,107.105,1169.595,1.3613,32.433,35.1175,1.41552841
2016-05-09,22280.5,1.1383,6.5169,108.3645,1175.195,1.372245,32.578,35.2225,1.41312797
2016-05-10,22284,1.13745,6.51745,109.195,1171.095,1.368295,32.524,35.227,1.41213021
2016-05-11,22276.5,1.142445,6.4929,108.42,1164.795,1.367455,32.516,35.2605,1.41512772
2016-05-12,22310,1.1374,6.5159,109.1105,1169.245,1.37345,32.563,35.3245,1.41272869
2016-05-13,22357.5,1.1308,6.53265,108.64,1176.795,1.37205,32.6215,35.453,1.40914542
2016-05-16,22271,1.13155,6.5215,109.088,1178.245,1.369495,32.701,35.4025,1.40954261
2016-05-17,22291,1.13135,6.52085,108.9955,1175.095,1.370695,32.613,35.519,1.40994009
2016-05-18,22272,1.121975,6.5411,110.1785,1188.445,1.38172,32.757,35.711,1.40676655
2016-05-19,22314,1.12015,6.54595,109.913,1187.545,1.379835,32.788,35.6785,1.4059754
2016-05-20,22325,1.12215,6.54595,110.14,1190.695,1.38155,32.744,35.6915,1.40558016
2016-05-23,22301,1.1212,6.5555,109.35,1183.845,1.378705,32.65,35.6725,1.4059754
2016-05-24,22322.5,1.11354,6.5598,110.1675,1187.445,1.38175,32.688,35.734,1.4035088
2016-05-25,22332.5,1.11555,6.5518,110.1135,1180.495,1.378565,32.599,35.674,1.40488904
2016-05-26,22370,1.119125,6.55655,109.7065,1179.845,1.373395,32.509,35.5905,1.40656868
2016-05-27,22385,1.11155,6.56585,110.23,1186.945,1.3799,32.5795,35.739,1.40213127
2016-05-30,22416.5,1.11477,6.5813,110.85,1200.045,1.379545,32.646,35.7265,1.40281968
2016-05-31,22382,1.11335,6.58145,110.665,1189.245,1.377645,32.599,35.7255,1.4010508
2016-06-01,22434,1.11875,6.57285,109.473,1192.145,1.37745,32.614,35.663,1.40360728
2016-06-02,22430,1.1151,6.58405,108.87,1185.945,1.3759,32.602,35.6175,1.40281968
2016-06-03,22415,1.1366,6.56645,106.545,1163.995,1.35655,32.2565,35.381,1.41552836
2016-06-06,22372.5,1.13628,6.56065,107.4425,1159.995,1.355545,32.298,35.247,1.41332769
2016-06-07,22340,1.135625,6.57185,107.293,1156.345,1.35165,32.15,35.2345,1.41452721
2016-06-08,22325,1.1403,6.5624,106.77,1152.345,1.346455,32.21,35.099,1.4163303
2016-06-09,22335,1.13125,6.56125,107.1175,1158.045,1.3546,32.236,35.1655,1.41213021
2016-06-10,22330,1.12535,6.56265,106.94,1171.88,1.36025,32.3245,35.2635,1.4072615
2016-06-13,22324.5,1.12895,6.58845,106.215,1172.145,1.356265,32.407,35.184,1.40934396
2016-06-14,22306.5,1.121035,6.596,106.105,1175.245,1.355705,32.42,35.3365,1.40498771
2016-06-15,22315,1.12615,6.58275,105.844,1168.645,1.350845,32.406,35.246,1.40835153
2016-06-16,22303,1.12565,6.5893,104.7475,1171.645,1.346985,32.371,35.2635,1.40874834
2016-06-17,22268,1.1276,6.57055,104.17,1170.545,1.34985,32.3765,35.2355,1.41242941
2016-06-20,22300,1.13217,6.5761,103.8305,1161.045,1.34305,32.245,35.1905,1.41793691
2016-06-21,22300.5,1.12496,6.5906,104.675,1153.545,1.3428,32.243,35.233,1.41833914
2016-06-22,22295.5,1.1325,6.5786,104.635,1152.195,1.33771,32.181,35.2055,1.41914426
2016-06-23,22295.5,1.133,6.57985,104.96,1143.245,1.3439,31.943,35.2245,1.41914426
2016-06-24,22185,1.1118,6.5386,102.255,1172.245,1.3531,32.433,35.303,1.39997203
2016-06-27,22344.5,1.1013,6.6521,101.8095,1179.695,1.362,32.522,35.333,1.3912076
2016-06-28,22290,1.1076,6.64715,102.7,1167.245,1.35291,32.391,35.237,1.3946029
2016-06-29,22307,1.11209,6.6371,102.796,1154.145,1.347,32.285,35.1265,1.39752639
2016-06-30,22304,1.11037,6.65405,103.0885,1153.445,1.347385,32.254,35.153,1.3946029
2016-07-01,22275,1.11385,6.64225,102.525,1149.645,1.34595,32.2355,35.09,1.39645304
2016-07-04,22307.5,1.1145,6.66585,102.533,1153.455,1.34665,32.199,35.0505,1.39684316
2016-07-05,22306.5,1.10625,6.67875,101.144,1157.145,1.35285,32.297,35.184,1.39130436
2016-07-06,22305,1.10972,6.6903,101.156,1156.645,1.3504,32.396,35.217,1.39207908
2016-07-07,22301.5,1.106505,6.6807,100.776,1157.545,1.349745,32.299,35.228,1.39111081
2016-07-08,22305,1.10505,6.68975,100.58,1149.845,1.34535,32.233,35.1765,1.3915948
2016-07-11,22294.5,1.10568,6.6944,102.525,1150.045,1.35105,32.219,35.1495,1.38995067
2016-07-12,22295,1.10605,6.69065,104.75,1143.145,1.3472,32.19,35.1995,1.39072388
2016-07-13,22294,1.10945,6.68585,104.093,1144.545,1.347685,32.172,35.1895,1.39130436
2016-07-14,22297,1.11055,6.6848,105.155,1130.945,1.343835,32.035,35.042,1.39304869
2016-07-15,22519.5,1.10365,6.6903,104.8,1138.795,1.3478,31.986,34.9515,1.38840686
2016-07-18,22292,1.106865,6.7053,106.135,1135.095,1.34885,31.983,34.952,1.38956438
2016-07-19,22300,1.101355,6.6964,106.145,1141.245,1.354,31.999,35.0345,1.38552131
2016-07-20,22291,1.10161,6.6777,107.185,1142.645,1.35745,32.05,35.061,1.38552131
2016-07-21,22297,1.10325,6.6745,105.7955,1137.845,1.35405,32.034,34.9515,1.38763617
2016-07-22,22382.5,1.0975,6.6919,106.105,1136.445,1.35895,32.0645,34.9655,1.38389153
2016-07-25,22297,1.09905,6.6803,105.595,1143.795,1.36225,32.213,35.0605,1.38475387
2016-07-26,22300,1.0987,6.67085,104.83,1136.245,1.358095,32.102,34.9765,1.3862896
2016-07-27,22305,1.1067,6.671,104.89,1130.945,1.34935,32.048,34.906,1.38956438
2016-07-28,22296,1.1083,6.6569,104.788,1124.62,1.3523,31.957,34.8435,1.39014389
2016-07-29,22430,1.11745,6.63965,102.075,1112.145,1.3399,31.933,34.788,1.39811261
2016-08-01,22290.5,1.1167,6.64265,102.3015,1107.245,1.342525,31.548,34.756,1.39694071
2016-08-02,22308,1.1219,6.62975,101.074,1113.845,1.34085,31.656,34.7865,1.4024262
2016-08-03,22277,1.115135,6.6316,101.344,1115.145,1.34208,31.727,34.995,1.3990906
2016-08-04,22295,1.11338,6.63955,101.205,1111.645,1.341915,31.682,34.8945,1.39586826
2016-08-05,22305,1.1087,6.65655,101.82,1115.545,1.34625,31.561,35.0755,1.39295169
2016-08-08,22301.5,1.1083,6.6615,102.29,1106.645,1.346405,31.509,34.9655,1.39169161
2016-08-09,22302.5,1.11185,6.65385,101.9275,1101.645,1.34425,31.384,34.8575,1.39324278
2016-08-10,22299,1.11825,6.6398,101.145,1095.945,1.340365,31.074,34.7645,1.39733111
2016-08-11,22305,1.1139,6.6275,101.8285,1097.845,1.3437,31.306,34.724,1.39382536
2016-08-12,22285.5,1.11645,6.6475,101.315,1103.445,1.3461,31.4,34.7725,1.39528397
2016-08-15,22301,1.1182,6.63695,101.245,1098.255,1.34255,31.367,34.5895,1.39577082
2016-08-16,22297,1.1276,6.62535,100.1955,1094.975,1.339505,31.256,34.6195,1.4024262
2016-08-17,22299.5,1.12972,6.63435,99.8875,1106.745,1.34103,31.411,34.66,1.40360728
2016-08-18,22294.5,1.13475,6.61325,100.1295,1107.815,1.3398,31.427,34.5605,1.40696448
2016-08-19,22307,1.13245,6.6201,100.195,1115.595,1.3466,31.616,34.6375,1.40488904
2016-08-22,22295.5,1.13188,6.6491,100.23,1123.575,1.3506,31.806,34.643,1.40518514
2016-08-23,22298.5,1.13015,6.64115,100.296,1120.395,1.3517,31.826,34.6395,1.40528387
2016-08-24,22298.5,1.1261,6.65975,100.5665,1120.835,1.35494,31.763,34.6395,1.40380432
2016-08-25,22301,1.1287,6.65885,100.5635,1115.065,1.35245,31.674,34.5505,1.40409997
2016-08-26,22310,1.1196,6.67445,101.8,1122.73,1.3592,31.722,34.6655,1.39821032
2016-08-29,22310,1.11907,6.6772,101.82,1119.255,1.35905,31.701,34.559,1.39733111
2016-08-30,22310,1.11485,6.6914,102.8885,1119.375,1.36365,31.73,34.6005,1.39440843
2016-08-31,22305,1.11585,6.67865,103.308,1115.335,1.362295,31.729,34.6195,1.39508932
2016-09-01,22292.5,1.11988,6.66835,103.2625,1117.545,1.35965,31.733,34.5795,1.39811256
2016-09-02,22295,1.11545,6.6822,103.975,1116.39,1.3603,31.6705,34.6335,1.39586826
2016-09-05,22301.5,1.1151,6.67595,103.5075,1104.275,1.357095,31.471,34.7395,1.39616057
2016-09-06,22298,1.1251,6.6751,101.59,1095.595,1.345805,31.141,34.59,1.40321337
2016-09-07,22300.5,1.12386,6.66255,101.845,1089.835,1.3473,31.236,34.642,1.40262291
2016-09-08,22294.5,1.12645,6.66395,102.3045,1098.355,1.35047,31.303,34.7665,1.40232786
2016-09-09,22355,1.1232,6.69665,102.69,1105.395,1.3589,31.53,34.7865,1.40016805
2016-09-12,22300,1.124,6.67935,101.745,1108.455,1.35585,31.68,34.8635,1.40213127
2016-09-13,22292.5,1.121885,6.67755,102.4935,1127.535,1.36725,31.841,34.942,1.39879707
2016-09-14,22301,1.1247,6.67475,102.547,1126.835,1.36325,31.692,34.8765,1.4010508
2016-09-15,22307.5,1.1244,6.67135,102.002,1124.655,1.361735,31.694,34.8695,1.40163993
2016-09-16,22300,1.1158,6.67305,102.28,1126.245,1.36815,31.7005,34.9275,1.39450568
2016-09-19,22305.5,1.11775,6.6678,101.844,1119.495,1.3619,31.416,34.82,1.39635552
2016-09-20,22314,1.115305,6.67075,101.575,1116.945,1.36134,31.351,34.754,1.39479742
2016-09-21,22323,1.1189,6.6759,100.304,1105.415,1.3533,31.316,34.6595,1.3986014
2016-09-22,22307.5,1.121,6.66455,100.8245,1102.955,1.35641,31.388,34.6205,1.3994822
2016-09-23,22311.5,1.12265,6.6652,101.005,1103.62,1.3593,31.3585,34.6545,1.39860143
2016-09-26,22311.5,1.12505,6.66755,100.377,1108.415,1.360555,31.441,34.5995,1.40046216
2016-09-27,22321,1.12173,6.6701,100.49,1096.895,1.35945,31.412,34.5965,1.39967809
2016-09-28,22303.5,1.12236,6.67615,100.952,1092.045,1.35885,31.382,34.5805,1.3990906
2016-09-29,22294,1.12185,6.66975,101.2,1102.495,1.3648,31.3945,34.6705,1.39830806
2016-09-30,22452.5,1.1242,6.6331,101.34,1102.045,1.3632,31.2555,34.578,1.39899275
2016-10-03,22304.5,1.12093,6.67455,101.853,1104.235,1.365135,31.332,34.6495,1.39596567
2016-10-04,22299.5,1.1209,6.6722,102.88,1116.495,1.3714,31.478,34.7775,1.39304869
2016-10-05,22305,1.12065,6.6741,103.4545,1114.175,1.36905,31.42,34.8185,1.39236984
2016-10-06,22304.5,1.113985,6.6745,103.756,1115.855,1.37318,31.401,34.8595,1.38802138
2016-10-07,22191,1.1201,6.6752,102.94,1115.945,1.3731,31.474,34.8765,1.38985409
2016-10-10,22300,1.11405,6.7083,103.7235,1107.345,1.37545,31.475,35.165,1.3857133
2016-10-11,22305,1.105865,6.72355,103.3485,1124.675,1.37764,31.61,35.4495,1.38169258
2016-10-12,22303.5,1.101055,6.71995,104.307,1124.645,1.38455,31.621,35.6795,1.3786448
2016-10-13,22306,1.104845,6.7297,103.733,1128.945,1.38155,31.755,35.3895,1.3811201
2016-10-14,22300,1.09705,6.73005,104.205,1136.315,1.3904,31.7085,35.3375,1.37674676
2016-10-17,22309,1.101,6.73495,103.8595,1136.635,1.3873,31.779,35.2395,1.37816982
2016-10-18,22307,1.09745,6.74315,103.865,1125.615,1.38605,31.537,35.0295,1.37826477
2016-10-19,22307,1.0975,6.7359,103.3915,1120.615,1.38585,31.487,34.8595,1.37873986
2016-10-20,22307,1.0929,6.7438,104.11,1131.095,1.39125,31.605,35.0305,1.37561044
2016-10-21,22329.5,1.0886,6.76005,103.8,1136.595,1.3942,31.756,35.11,1.37343774
2016-10-24,22322,1.087295,6.77495,104.325,1135.255,1.39405,31.68,35.0595,1.37202443
2016-10-25,22327.5,1.08862,6.7818,104.173,1130.21,1.38845,31.599,34.8795,1.37277783
2016-10-26,22344.5,1.0909,6.7708,104.5645,1138.335,1.39092,31.573,35.0115,1.37324913
2016-10-27,22335,1.0898,6.78495,105.21,1147.475,1.3946,31.68,35.1295,1.37108385
2016-10-28,22179,1.0986,6.74305,104.715,1147.545,1.3923,31.625,35.03,1.37570508
2016-10-31,22315,1.09725,6.77815,104.825,1144.455,1.39165,31.523,35.0095,1.37561044
2016-11-01,22323.5,1.105495,6.76595,104.081,1146.415,1.389015,31.562,35.03,1.37988136
2016-11-02,22322,1.109405,6.7571,103.3935,1146.275,1.38452,31.558,34.9495,1.38283898
2016-11-03,22325.5,1.10997,6.76695,103.061,1144.375,1.38437,31.465,34.9595,1.38504158
2016-11-04,22259,1.1142,6.75625,103.105,1142.145,1.3832,31.4665,35.0205,1.38657795
2016-11-07,22331,1.104965,6.77785,104.459,1141.535,1.38966,31.458,34.9875,1.37969098
2016-11-08,22335,1.10177,6.78765,105.015,1129.25,1.3875,31.304,34.95,1.37760025
2016-11-09,22330,1.09198,6.77965,105.8155,1157.615,1.39881,31.645,35.05,1.37306058
2016-11-10,22330,1.08881,6.8014,106.865,1165.995,1.41111,31.7005,35.31,1.37174214
2016-11-11,22360.5,1.08565,6.82305,106.675,1165.345,1.4129,31.8465,35.4195,1.37117787
2016-11-14,22347,1.0747,6.84665,108.1825,1168.915,1.413965,31.942,35.46,1.36369838
2016-11-15,22349,1.072435,6.8594,109.0575,1167.995,1.41442,31.8625,35.45,1.36137777
2016-11-16,22395.5,1.07062,6.7904,108.7755,1169.935,1.4139,31.8425,35.45,1.36026662
2016-11-17,22411.5,1.06213,6.8777,110.2475,1180.195,1.42334,31.8605,35.53,1.35547273
2016-11-18,22410,1.05885,6.88835,110.895,1181.145,1.42585,32.0505,35.578,1.35281388
2016-11-21,22565,1.06378,6.8884,110.6085,1180.735,1.422235,31.996,35.56,1.3557484
2016-11-22,22545,1.06326,6.8909,111,1169.355,1.42342,31.9365,35.47,1.3545547
2016-11-23,22640,1.054175,6.92045,112.581,1181.935,1.432465,31.8805,35.69,1.3493456
2016-11-24,22745,1.05601,6.9198,113.279,1182.135,1.43186,31.924,35.6595,1.34916355
2016-11-25,22727.5,1.0593,6.9163,113.23,1175.365,1.4277,31.852,35.626,1.35080376
2016-11-28,22705,1.061845,6.90255,111.7025,1170.995,1.42303,31.79,35.5565,1.35290537
2016-11-29,22675,1.06473,6.90265,112.4655,1167.975,1.4245,31.816,35.66,1.35446298
2016-11-30,22660,1.0591,6.88735,114.6625,1179.415,1.43444,31.8865,35.7,1.35089498
2016-12-01,22685,1.06626,6.88585,113.895,1168.155,1.4254,31.8865,35.7155,1.35501358
2016-12-02,22653.5,1.0665,6.86315,113.495,1167.495,1.4195,31.916,35.6145,1.35722044
2016-12-06,22725,1.071875,6.8762,114.045,1171.295,1.42036,31.944,35.6095,1.35804985
2016-12-07,22700,1.075965,6.8863,113.7365,1158.215,1.41653,31.778,35.6095,1.35924972
2016-12-08,22640,1.06212,6.8792,114.047,1163.495,1.423255,31.75,35.6495,1.35244796
2016-12-09,22633.5,1.05605,6.9072,115.33,1173.495,1.4305,31.783,35.674,1.34916355
2016-12-12,22622.5,1.0641,6.9152,114.989,1166.855,1.42429,31.858,35.5695,1.35336313
2016-12-13,22660,1.06272,6.9015,115.2285,1164.315,1.424645,31.807,35.575,1.35244796
2016-12-14,22715,1.051225,6.9049,117.2055,1180.155,1.438345,31.7675,35.69,1.34553286
2016-12-15,22745,1.041655,6.9356,118.253,1185.115,1.442935,31.8965,35.78,1.33958475
2016-12-16,22755,1.04515,6.9593,117.945,1186.545,1.44395,32.046,35.8725,1.34093196
2016-12-19,22760,1.040315,6.9452,117.0275,1188.455,1.447965,31.959,35.9095,1.33958475
2016-12-20,22762.5,1.0391,6.9509,117.846,1192.155,1.444415,31.996,35.99,1.33824022
2016-12-21,22767,1.042685,6.9513,117.62,1194.015,1.445195,32.015,36,1.33994375
2016-12-22,22760,1.04377,6.9467,117.525,1205.915,1.450015,32.0215,36.0095,1.33913627
